-19.142,-0.408,5.000,0.380,0.000,-0.004,-19.394
-19.045,-0.406,5.000,0.380,0.000,-0.004,-19.277
-18.937,-0.403,5.000,0.380,0.000,-0.004,-19.162
-18.818,-0.401,5.000,0.380,0.000,-0.004,-19.050
-18.691,-0.399,5.000,0.380,0.000,-0.004,-18.937
-18.552,-0.396,5.000,0.381,0.000,-0.004,-18.820
-18.406,-0.394,5.000,0.380,0.000,-0.004,-18.697
-18.415,-0.391,5.000,0.380,0.000,-0.004,-18.575
-18.393,-0.389,5.000,0.380,0.000,-0.004,-18.474
-18.503,-0.388,5.000,0.380,0.000,-0.004,-18.412
-18.357,-0.387,5.000,0.380,0.000,-0.004,-18.386
-18.428,-0.387,5.000,0.381,0.000,-0.004,-18.376
-18.388,-0.387,5.000,0.380,0.000,-0.004,-18.372
-18.519,-0.387,5.000,0.380,0.000,-0.004,-18.379
-18.417,-0.387,5.000,0.380,0.000,-0.004,-18.398
-18.448,-0.388,5.000,0.380,0.000,-0.004,-18.413
-18.457,-0.388,5.000,0.380,0.000,-0.004,-18.422
-18.408,-0.388,5.000,0.380,0.000,-0.004,-18.426
-18.396,-0.388,5.000,0.381,0.000,-0.004,-18.420
-18.302,-0.387,5.000,0.380,0.000,-0.004,-18.401
-18.222,-0.387,5.000,0.380,0.000,-0.004,-18.364
-18.107,-0.385,5.000,0.380,0.000,-0.004,-18.306
-18.014,-0.384,5.000,0.380,0.000,-0.004,-18.227
-17.937,-0.382,5.000,0.380,0.000,-0.004,-18.136
-17.869,-0.380,5.000,0.378,0.000,-0.004,-18.042
-17.834,-0.378,5.000,0.378,0.000,-0.004,-17.954
-17.820,-0.376,5.000,0.378,0.000,-0.004,-17.882
-17.799,-0.375,5.000,0.380,0.000,-0.004,-17.829
-17.670,-0.374,5.000,0.380,0.000,-0.004,-17.787
-17.657,-0.374,5.000,0.378,0.000,-0.004,-17.741
-17.633,-0.373,5.000,0.378,0.000,-0.004,-17.695
-17.649,-0.372,5.000,0.378,0.000,-0.004,-17.656
-17.558,-0.371,5.000,0.378,0.000,-0.004,-17.626
-17.336,-0.370,5.000,0.378,0.000,-0.004,-17.583
-17.268,-0.369,5.000,0.378,0.000,-0.004,-17.508
-17.094,-0.366,5.000,0.380,0.000,-0.004,-17.404
-16.913,-0.364,5.000,0.378,0.000,-0.004,-17.276
-16.807,-0.361,5.000,0.378,0.000,-0.004,-17.130
-16.654,-0.357,5.000,0.380,0.000,-0.004,-16.978
-16.564,-0.354,5.000,0.378,0.000,-0.004,-16.830
-16.480,-0.351,5.000,0.377,0.000,-0.004,-16.695
-16.438,-0.349,5.000,0.377,0.000,-0.004,-16.580
-16.378,-0.347,5.000,0.378,0.000,-0.004,-16.488
-16.300,-0.346,5.000,0.378,0.000,-0.004,-16.415
-16.168,-0.344,5.000,0.378,0.000,-0.004,-16.346
-16.058,-0.342,5.000,0.378,0.000,-0.004,-16.268
-15.997,-0.341,5.000,0.378,0.000,-0.004,-16.181
-15.902,-0.339,5.000,0.378,0.000,-0.004,-16.090
-15.856,-0.337,5.000,0.378,0.000,-0.004,-16.002
-15.657,-0.335,5.000,0.380,0.000,-0.004,-15.913
-15.592,-0.333,5.000,0.378,0.000,-0.004,-15.814
-15.478,-0.331,5.000,0.378,0.000,-0.004,-15.708
-15.401,-0.328,5.000,0.380,0.000,-0.004,-15.603
-15.352,-0.326,5.000,0.378,0.000,-0.004,-15.503
-15.250,-0.325,5.000,0.358,0.000,-0.004,-15.414
-15.171,-0.323,5.000,0.378,0.000,-0.004,-15.332
-14.998,-0.321,5.000,0.380,0.000,-0.004,-15.245
-14.971,-0.319,5.000,0.378,0.000,-0.004,-15.151
-14.900,-0.317,5.000,0.377,0.000,-0.004,-15.058
-14.836,-0.315,5.000,0.378,0.000,-0.004,-14.974
-14.773,-0.314,5.000,0.397,0.000,-0.004,-14.898
-14.348,-0.312,5.000,0.377,0.000,-0.004,-14.808
-14.270,-0.309,5.000,0.378,0.000,-0.004,-14.672
-14.208,-0.305,5.000,0.377,0.000,-0.004,-14.509
-13.851,-0.302,5.000,0.378,0.000,-0.004,-14.341
-13.795,-0.298,5.000,0.377,0.000,-0.004,-14.160
-13.636,-0.294,5.000,0.369,0.000,-0.004,-13.980
-13.455,-0.291,5.000,0.378,0.000,-0.004,-13.810
-13.370,-0.287,5.000,0.378,0.000,-0.004,-13.650
-13.297,-0.284,5.000,0.377,0.000,-0.004,-13.506
-13.218,-0.282,5.000,0.377,0.000,-0.004,-13.387
-13.103,-0.280,5.000,0.378,0.000,-0.004,-13.287
-13.036,-0.278,5.000,0.383,0.000,-0.004,-13.196
-12.949,-0.276,5.000,0.377,0.000,-0.004,-13.112
-12.867,-0.274,5.000,0.378,0.000,-0.004,-13.031
-12.789,-0.273,5.000,0.377,0.000,-0.004,-12.951
-12.789,-0.271,5.000,0.378,0.000,-0.004,-12.877
-12.596,-0.270,5.000,0.377,0.000,-0.004,-12.807
-12.509,-0.268,5.000,0.375,0.000,-0.004,-12.727
-12.392,-0.266,5.000,0.378,0.000,-0.004,-12.632
-12.296,-0.264,5.000,0.377,0.000,-0.004,-12.529
-12.409,-0.262,5.000,0.378,0.000,-0.004,-12.435
-12.252,-0.260,5.000,0.377,0.000,-0.004,-12.367
-12.171,-0.259,5.000,0.377,0.000,-0.004,-12.310
-12.327,-0.258,5.000,0.377,0.000,-0.004,-12.261
-12.339,-0.258,5.000,0.377,0.000,-0.004,-12.244
-12.356,-0.258,5.000,0.377,0.000,-0.004,-12.256
-12.388,-0.259,5.000,0.377,0.000,-0.004,-12.283
-12.496,-0.259,5.000,0.377,0.000,-0.004,-12.322
-12.431,-0.260,5.000,0.377,0.000,-0.004,-12.368
-12.486,-0.261,5.000,0.378,0.000,-0.004,-12.408
-12.419,-0.262,5.000,0.377,0.000,-0.004,-12.434
-12.318,-0.262,5.000,0.377,0.000,-0.004,-12.436
-12.292,-0.261,5.000,0.377,0.000,-0.004,-12.409
-12.226,-0.260,5.000,0.377,0.000,-0.004,-12.362
-12.150,-0.259,5.000,0.377,0.000,-0.004,-12.304
-12.075,-0.258,5.000,0.377,0.000,-0.004,-12.237
-12.115,-0.256,5.000,0.377,0.000,-0.004,-12.171
-12.080,-0.255,5.000,0.377,0.000,-0.004,-12.120
-12.090,-0.254,5.000,0.377,0.000,-0.004,-12.087
-12.045,-0.254,5.000,0.377,0.000,-0.004,-12.066
-12.032,-0.254,5.000,0.376,0.000,-0.004,-12.050
-12.087,-0.253,5.000,0.377,0.000,-0.004,-12.040
-12.105,-0.253,5.000,0.377,0.000,-0.004,-12.041
-12.041,-0.254,5.000,0.377,0.000,-0.004,-12.049
-11.944,-0.254,5.000,0.377,0.000,-0.004,-12.045
-11.879,-0.253,5.000,0.377,0.000,-0.004,-12.017
-11.830,-0.252,5.000,0.377,0.000,-0.004,-11.968
-11.594,-0.250,5.000,0.377,0.000,-0.004,-11.898
-11.548,-0.248,5.000,0.377,0.000,-0.004,-11.800
-11.365,-0.246,5.000,0.377,0.000,-0.004,-11.683
-11.344,-0.243,5.000,0.377,0.000,-0.004,-11.559
-11.347,-0.241,5.000,0.377,0.000,-0.004,-11.450
-11.210,-0.239,5.000,0.377,0.000,-0.004,-11.364
-11.184,-0.238,5.000,0.378,0.000,-0.004,-11.292
-11.142,-0.236,5.000,0.377,0.000,-0.004,-11.229
-11.100,-0.235,5.000,0.377,0.000,-0.004,-11.177
-11.047,-0.234,5.000,0.377,0.000,-0.004,-11.131
-10.971,-0.233,5.000,0.377,0.000,-0.004,-11.085
-10.888,-0.232,5.000,0.377,0.000,-0.004,-11.033
-10.819,-0.231,5.000,0.377,0.000,-0.004,-10.972
-10.688,-0.229,5.000,0.376,0.000,-0.004,-10.901
-10.691,-0.228,5.000,0.377,0.000,-0.004,-10.822
-10.494,-0.226,5.000,0.377,0.000,-0.004,-10.739
-10.390,-0.224,5.000,0.377,0.000,-0.004,-10.645
-10.382,-0.222,5.000,0.377,0.000,-0.004,-10.543
-10.304,-0.220,5.000,0.378,0.000,-0.004,-10.451
-10.255,-0.218,5.000,0.399,0.000,-0.004,-10.373
-10.242,-0.217,5.000,0.377,0.000,-0.004,-10.309
-10.156,-0.216,5.000,0.377,0.000,-0.004,-10.256
-10.065,-0.215,5.000,0.378,0.000,-0.004,-10.205
-9.796,-0.213,5.000,0.378,0.000,-0.004,-10.134
-9.480,-0.211,5.000,0.377,0.000,-0.004,-10.014
-9.305,-0.207,5.000,0.369,0.000,-0.004,-9.835
-9.086,-0.203,5.000,0.377,0.000,-0.004,-9.620
-9.033,-0.198,5.000,0.377,0.000,-0.004,-9.401
-8.992,-0.194,5.000,0.377,0.000,-0.004,-9.211
-8.856,-0.191,5.000,0.378,0.000,-0.004,-9.065
-8.824,-0.188,5.000,0.378,0.000,-0.004,-8.952
-8.749,-0.187,5.000,0.383,0.000,-0.004,-8.866
-8.659,-0.185,5.000,0.377,0.000,-0.004,-8.795
-8.625,-0.184,5.000,0.377,0.000,-0.004,-8.731
-8.591,-0.183,5.000,0.377,0.000,-0.004,-8.674
-8.563,-0.182,5.000,0.377,0.000,-0.004,-8.627
-8.509,-0.181,5.000,0.377,0.000,-0.004,-8.586
-8.420,-0.180,5.000,0.376,0.000,-0.004,-8.544
-8.352,-0.179,5.000,0.378,0.000,-0.004,-8.494
-8.293,-0.178,5.000,0.377,0.000,-0.004,-8.435
-8.248,-0.176,5.000,0.377,0.000,-0.004,-8.373
-8.153,-0.175,5.000,0.377,0.000,-0.004,-8.309
-8.101,-0.174,5.000,0.380,0.000,-0.004,-8.242
-8.126,-0.172,5.000,0.378,0.000,-0.004,-8.181
-8.301,-0.172,5.000,0.378,0.000,-0.004,-8.147
-8.549,-0.172,5.000,0.378,0.000,-0.004,-8.172
-8.633,-0.174,5.000,0.378,0.000,-0.004,-8.263
-8.730,-0.177,5.000,0.378,0.000,-0.004,-8.393
-8.657,-0.179,5.000,0.378,0.000,-0.004,-8.521
-8.720,-0.181,5.000,0.378,0.000,-0.004,-8.617
-8.669,-0.183,5.000,0.378,0.000,-0.004,-8.675
-8.652,-0.183,5.000,0.378,0.000,-0.004,-8.699
-8.667,-0.183,5.000,0.378,0.000,-0.004,-8.698
-8.625,-0.183,5.000,0.378,0.000,-0.004,-8.684
-8.506,-0.182,5.000,0.378,0.000,-0.004,-8.656
-8.456,-0.181,5.000,0.377,0.000,-0.004,-8.608
-8.446,-0.180,5.000,0.378,0.000,-0.004,-8.550
-8.448,-0.179,5.000,0.378,0.000,-0.004,-8.497
-8.422,-0.178,5.000,0.378,0.000,-0.004,-8.457
-8.395,-0.177,5.000,0.378,0.000,-0.004,-8.428
-8.360,-0.177,5.000,0.378,0.000,-0.004,-8.404
-8.438,-0.177,5.000,0.380,0.000,-0.004,-8.388
-8.416,-0.177,5.000,0.378,0.000,-0.004,-8.384
-8.428,-0.177,5.000,0.378,0.000,-0.004,-8.390
-8.382,-0.177,5.000,0.378,0.000,-0.004,-8.396
-8.206,-0.177,5.000,0.378,0.000,-0.004,-8.385
-8.188,-0.176,5.000,0.378,0.000,-0.004,-8.343
-7.998,-0.174,5.000,0.378,0.000,-0.004,-8.274
-7.963,-0.172,5.000,0.378,0.000,-0.004,-8.182
-7.915,-0.170,5.000,0.378,0.000,-0.004,-8.085
-7.843,-0.168,5.000,0.378,0.000,-0.004,-7.996
-7.835,-0.167,5.000,0.378,0.000,-0.004,-7.921
-7.789,-0.166,5.000,0.378,0.000,-0.004,-7.862
-7.741,-0.165,5.000,0.378,0.000,-0.004,-7.815
-7.783,-0.164,5.000,0.378,0.000,-0.004,-7.780
-7.716,-0.163,5.000,0.380,0.000,-0.004,-7.756
-7.661,-0.163,5.000,0.378,0.000,-0.004,-7.734
-7.641,-0.162,5.000,0.378,0.000,-0.004,-7.706
-7.618,-0.162,5.000,0.378,0.000,-0.004,-7.676
-7.595,-0.161,5.000,0.377,0.000,-0.004,-7.646
-7.532,-0.160,5.000,0.359,0.000,-0.004,-7.615
-7.520,-0.160,5.000,0.378,0.000,-0.004,-7.583
-7.471,-0.159,5.000,0.378,0.000,-0.004,-7.548
-7.461,-0.158,5.000,0.378,0.000,-0.004,-7.514
-7.457,-0.158,5.000,0.378,0.000,-0.004,-7.484
-7.429,-0.157,5.000,0.380,0.000,-0.004,-7.461
-7.372,-0.157,5.000,0.403,0.000,-0.004,-7.439
-7.131,-0.156,5.000,0.378,0.000,-0.004,-7.399
-7.086,-0.154,5.000,0.378,0.000,-0.004,-7.325
-7.072,-0.152,5.000,0.378,0.000,-0.004,-7.234
-6.778,-0.150,5.000,0.378,0.000,-0.004,-7.134
-6.636,-0.148,5.000,0.378,0.000,-0.004,-7.010
-6.524,-0.144,5.000,0.371,0.000,-0.004,-6.863
-6.491,-0.141,5.000,0.378,0.000,-0.004,-6.717
-6.457,-0.139,5.000,0.378,0.000,-0.004,-6.595
-6.452,-0.137,5.000,0.378,0.000,-0.004,-6.507
-6.408,-0.136,5.000,0.378,0.000,-0.004,-6.450
-6.379,-0.135,5.000,0.378,0.000,-0.004,-6.413
-6.328,-0.134,5.000,0.382,0.000,-0.004,-6.386
-6.304,-0.134,5.000,0.378,0.000,-0.004,-6.359
-6.219,-0.133,5.000,0.378,0.000,-0.004,-6.328
-6.153,-0.132,5.000,0.378,0.000,-0.004,-6.287
-6.181,-0.131,5.000,0.378,0.000,-0.004,-6.240
-6.087,-0.130,5.000,0.378,0.000,-0.004,-6.195
-6.004,-0.129,5.000,0.377,0.000,-0.004,-6.148
-5.893,-0.128,5.000,0.378,0.000,-0.004,-6.088
-5.813,-0.127,5.000,0.378,0.000,-0.004,-6.014
-5.915,-0.125,5.000,0.378,0.000,-0.004,-5.941
-5.871,-0.124,5.000,0.378,0.000,-0.004,-5.892
-5.843,-0.123,5.000,0.378,0.000,-0.004,-5.864
-6.043,-0.123,5.000,0.377,0.000,-0.004,-5.859
-6.249,-0.124,5.000,0.377,0.000,-0.004,-5.901
-6.326,-0.126,5.000,0.377,0.000,-0.004,-5.995
-6.332,-0.129,5.000,0.377,0.000,-0.004,-6.112
-6.383,-0.131,5.000,0.377,0.000,-0.004,-6.219
-6.324,-0.133,5.000,0.376,0.000,-0.004,-6.299
-6.298,-0.133,5.000,0.378,0.000,-0.004,-6.340
-6.254,-0.134,5.000,0.377,0.000,-0.004,-6.346
-6.172,-0.133,5.000,0.376,0.000,-0.004,-6.321
-6.159,-0.132,5.000,0.377,0.000,-0.004,-6.276
-6.215,-0.131,5.000,0.377,0.000,-0.004,-6.230
-6.179,-0.130,5.000,0.376,0.000,-0.004,-6.198
-6.138,-0.130,5.000,0.377,0.000,-0.004,-6.177
-6.156,-0.130,5.000,0.377,0.000,-0.004,-6.160
-6.226,-0.130,5.000,0.377,0.000,-0.004,-6.153
-6.337,-0.130,5.000,0.377,0.000,-0.004,-6.168
-6.423,-0.131,5.000,0.377,0.000,-0.004,-6.213
-6.407,-0.132,5.000,0.377,0.000,-0.004,-6.277
-6.407,-0.133,5.000,0.377,0.000,-0.004,-6.336
-6.337,-0.134,5.000,0.377,0.000,-0.004,-6.374
-6.328,-0.134,5.000,0.376,0.000,-0.004,-6.384
-6.194,-0.134,5.000,0.376,0.000,-0.004,-6.365
-6.174,-0.133,5.000,0.375,0.000,-0.004,-6.320
-6.122,-0.132,5.000,0.376,0.000,-0.004,-6.260
-5.996,-0.130,5.000,0.376,0.000,-0.004,-6.193
-6.000,-0.129,5.000,0.377,0.000,-0.004,-6.122
-5.987,-0.128,5.000,0.376,0.000,-0.004,-6.057
-5.972,-0.127,5.000,0.376,0.000,-0.004,-6.009
-6.064,-0.126,5.000,0.376,0.000,-0.004,-5.984
-5.955,-0.126,5.000,0.376,0.000,-0.004,-5.978
-5.867,-0.126,5.000,0.377,0.000,-0.004,-5.969
-5.894,-0.125,5.000,0.376,0.000,-0.004,-5.946
-5.828,-0.125,5.000,0.377,0.000,-0.004,-5.915
-5.824,-0.124,5.000,0.376,0.000,-0.004,-5.882
-5.764,-0.123,5.000,0.377,0.000,-0.004,-5.848
-5.667,-0.122,5.000,0.376,0.000,-0.004,-5.808
-5.656,-0.121,5.000,0.375,0.000,-0.004,-5.760
-5.601,-0.120,5.000,0.363,0.000,-0.004,-5.708
-5.604,-0.119,5.000,0.376,0.000,-0.004,-5.661
-5.606,-0.118,5.000,0.376,0.000,-0.004,-5.624
-5.546,-0.118,5.000,0.376,0.000,-0.004,-5.598
-5.499,-0.117,5.000,0.375,0.000,-0.004,-5.573
-5.479,-0.117,5.000,0.376,0.000,-0.004,-5.544
-5.445,-0.116,5.000,0.394,0.000,-0.004,-5.512
-5.328,-0.115,5.000,0.375,0.000,-0.004,-5.475
-5.133,-0.114,5.000,0.375,0.000,-0.004,-5.416
-5.092,-0.112,5.000,0.375,0.000,-0.004,-5.329
-4.855,-0.110,5.000,0.375,0.000,-0.004,-5.218
-4.698,-0.107,5.000,0.375,0.000,-0.004,-5.083
-4.699,-0.104,5.000,0.367,0.000,-0.004,-4.937
-4.745,-0.101,5.000,0.375,0.000,-0.004,-4.815
-4.637,-0.100,5.000,0.375,0.000,-0.004,-4.733
-4.634,-0.098,5.000,0.375,0.000,-0.004,-4.678
-4.592,-0.098,5.000,0.375,0.000,-0.004,-4.639
-4.543,-0.097,5.000,0.376,0.000,-0.004,-4.608
-4.549,-0.096,5.000,0.378,0.000,-0.004,-4.581
-4.490,-0.096,5.000,0.375,0.000,-0.004,-4.556
-4.462,-0.095,5.000,0.376,0.000,-0.004,-4.529
-4.428,-0.095,5.000,0.374,0.000,-0.004,-4.499
-4.321,-0.094,5.000,0.375,0.000,-0.004,-4.463
-4.245,-0.093,5.000,0.375,0.000,-0.004,-4.412
-4.210,-0.092,5.000,0.374,0.000,-0.004,-4.350
-4.106,-0.090,5.000,0.375,0.000,-0.004,-4.282
-4.057,-0.089,5.000,0.375,0.000,-0.004,-4.211
-4.075,-0.087,5.000,0.374,0.000,-0.004,-4.145
-4.133,-0.086,5.000,0.375,0.000,-0.004,-4.099
-4.117,-0.086,5.000,0.375,0.000,-0.004,-4.082
-4.416,-0.086,5.000,0.374,0.000,-0.004,-4.101
-4.618,-0.088,5.000,0.375,0.000,-0.004,-4.180
-4.543,-0.091,5.000,0.375,0.000,-0.004,-4.304
-4.501,-0.093,5.000,0.375,0.000,-0.004,-4.419
-4.488,-0.095,5.000,0.375,0.000,-0.004,-4.491
-4.347,-0.095,5.000,0.374,0.000,-0.004,-4.512
-4.345,-0.095,5.000,0.375,0.000,-0.004,-4.489
-4.337,-0.093,5.000,0.374,0.000,-0.004,-4.441
-4.308,-0.092,5.000,0.374,0.000,-0.004,-4.392
-4.284,-0.092,5.000,0.375,0.000,-0.004,-4.348
-4.229,-0.091,5.000,0.374,0.000,-0.004,-4.310
-4.213,-0.090,5.000,0.375,0.000,-0.004,-4.274
-4.327,-0.089,5.000,0.374,0.000,-0.004,-4.250
-4.327,-0.089,5.000,0.375,0.000,-0.004,-4.250
-4.350,-0.090,5.000,0.374,0.000,-0.004,-4.269
-4.374,-0.090,5.000,0.374,0.000,-0.004,-4.296
-4.387,-0.091,5.000,0.374,0.000,-0.004,-4.326
-4.367,-0.092,5.000,0.374,0.000,-0.004,-4.350
-4.309,-0.092,5.000,0.375,0.000,-0.004,-4.362
-4.289,-0.092,5.000,0.375,0.000,-0.004,-4.355
-4.098,-0.091,5.000,0.375,0.000,-0.004,-4.324
-3.999,-0.090,5.000,0.374,0.000,-0.004,-4.259
-3.979,-0.088,5.000,0.374,0.000,-0.004,-4.170
-3.950,-0.086,5.000,0.375,0.000,-0.004,-4.082
-3.952,-0.084,5.000,0.374,0.000,-0.004,-4.011
-3.989,-0.083,5.000,0.375,0.000,-0.004,-3.966
-3.953,-0.083,5.000,0.375,0.000,-0.004,-3.946
-3.916,-0.083,5.000,0.375,0.000,-0.004,-3.938
-3.923,-0.083,5.000,0.374,0.000,-0.004,-3.931
-3.884,-0.083,5.000,0.375,0.000,-0.004,-3.922
-3.894,-0.082,5.000,0.375,0.000,-0.004,-3.910
-3.806,-0.082,5.000,0.380,0.000,-0.004,-3.894
-3.791,-0.102,5.000,0.375,0.000,-0.004,-3.869
-3.807,-0.101,5.000,0.375,0.000,-0.004,-3.839
-3.735,-0.101,5.000,0.375,0.000,-0.004,-3.811
-3.765,-0.100,5.000,0.375,0.000,-0.004,-3.786
-3.692,-0.099,5.000,0.375,0.000,-0.004,-3.762
-3.707,-0.099,5.000,0.358,0.000,-0.004,-3.738
-3.727,-0.098,5.000,0.376,0.000,-0.004,-3.720
-3.752,-0.098,5.000,0.375,0.000,-0.004,-3.712
-3.730,-0.098,5.000,0.376,0.000,-0.004,-3.715
-3.528,-0.098,5.000,0.375,0.000,-0.004,-3.708
-3.250,-0.097,5.000,0.376,0.000,-0.004,-3.655
-3.052,-0.093,5.000,0.387,0.000,-0.004,-3.535
-3.040,-0.089,5.000,0.375,0.000,-0.004,-3.374
-3.018,-0.085,5.000,0.375,0.000,-0.004,-3.219
-2.992,-0.082,5.000,0.375,0.000,-0.004,-3.100
-2.927,-0.080,5.000,0.375,0.000,-0.004,-3.017
-2.886,-0.078,5.000,0.375,0.000,-0.004,-2.959
-2.877,-0.077,5.000,0.372,0.000,-0.004,-2.916
-2.815,-0.076,5.000,0.375,0.000,-0.004,-2.884
-2.861,-0.076,5.000,0.375,0.000,-0.004,-2.858
-2.760,-0.075,5.000,0.375,0.000,-0.004,-2.838
-2.737,-0.074,5.000,0.375,0.000,-0.004,-2.814
-2.711,-0.074,5.000,0.376,0.000,-0.004,-2.783
-2.658,-0.073,5.000,0.376,0.000,-0.004,-2.749
-2.626,-0.072,5.000,0.375,0.000,-0.004,-2.713
-2.527,-0.071,5.000,0.376,0.000,-0.004,-2.670
-2.480,-0.069,5.000,0.375,0.000,-0.004,-2.618
-2.518,-0.068,5.000,0.375,0.000,-0.004,-2.566
-2.632,-0.067,5.000,0.375,0.000,-0.004,-2.535
-2.823,-0.067,5.000,0.376,0.000,-0.004,-2.549
-3.037,-0.069,5.000,0.375,0.000,-0.004,-2.623
-3.292,-0.073,5.000,0.375,0.000,-0.004,-2.760
-3.227,-0.077,5.000,0.376,0.000,-0.004,-2.931
-3.268,-0.082,5.000,0.375,0.000,-0.004,-3.085
-3.222,-0.084,5.000,0.375,0.000,-0.004,-3.193
-3.285,-0.086,5.000,0.374,0.000,-0.004,-3.253
-3.269,-0.087,5.000,0.376,0.000,-0.004,-3.282
-3.213,-0.087,5.000,0.375,0.000,-0.004,-3.288
